# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-07-16 17:32:33 EDT	(caas01)
#
# Data for the following 9 site(s) are contained in this file
#    USGS 430406089232901 DN-07/09E/23-1297
#    USGS 430427089284901 DN-07/09E/19-0064
#    USGS 430642089395301 DN-07/07E/04-6021
#    USGS 430658089385701 DN-07/07E/03-6023
#    USGS 430658089385901 DN-07/07E/03-6024
#    USGS 430659089385801 DN-07/07E/03-6022
#    USGS 430718089291501 DN-08/08E/36-1440
#    USGS 431233089103201 DN-09/11E/34-1355
#    USGS 431312089475301 DN-09/06E/29-0083
# -----------------------------------------------------------------------------------
#
# Data provided for site 430406089232901
#    DD parameter statistic   Description
#    01   72019     00001     Depth to water level, feet below land surface (Maximum)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	01_72019_00001	01_72019_00001_cd
USGS	431312089475301	2009-01-18	11.41	A
USGS	431312089475301	2009-01-19	11.41	A
USGS	431312089475301	2009-01-20	11.41	A
USGS	431312089475301	2009-01-21	11.41	A
USGS	431312089475301	2009-01-22	11.40	A
USGS	431312089475301	2009-01-23	11.39	A
USGS	431312089475301	2009-01-24	11.39	A
USGS	431312089475301	2009-01-25	11.38	A
USGS	431312089475301	2009-01-26	11.37	A
USGS	431312089475301	2009-01-27	11.36	A
USGS	431312089475301	2009-01-28	11.35	A
USGS	431312089475301	2009-01-29	11.33	A
USGS	431312089475301	2009-01-30	11.33	A
USGS	431312089475301	2009-01-31	11.32	A
USGS	431312089475301	2009-02-01	11.31	A
USGS	431312089475301	2009-02-02	11.31	A
USGS	431312089475301	2009-02-03	11.31	A
USGS	431312089475301	2009-02-04	11.31	A
USGS	431312089475301	2009-02-05	11.30	A
USGS	431312089475301	2009-02-06	11.29	A
USGS	431312089475301	2009-02-07	11.28	A
USGS	431312089475301	2009-02-08	11.27	A
USGS	431312089475301	2009-02-09	11.26	A
USGS	431312089475301	2009-02-10	11.22	A
USGS	431312089475301	2009-02-11	11.08	A
USGS	431312089475301	2009-02-12	10.95	A
USGS	431312089475301	2009-02-13	10.89	A
USGS	431312089475301	2009-02-14	10.84	A
USGS	431312089475301	2009-02-15	10.81	A
USGS	431312089475301	2009-02-16	10.81	A
USGS	431312089475301	2009-02-17	10.76	A
USGS	431312089475301	2009-02-18	10.76	A
USGS	431312089475301	2009-02-19	10.77	A
USGS	431312089475301	2009-02-20	10.77	A
USGS	431312089475301	2009-02-21	10.80	A
USGS	431312089475301	2009-02-22	10.84	A
USGS	431312089475301	2009-02-23	10.86	A
USGS	431312089475301	2009-02-24	10.88	A
USGS	431312089475301	2009-02-25	10.89	A
USGS	431312089475301	2009-02-26	10.89	A
USGS	431312089475301	2009-02-27	10.78	A
USGS	431312089475301	2009-02-28	10.76	A
USGS	431312089475301	2009-03-01	10.76	A
USGS	431312089475301	2009-03-02	10.76	A
USGS	431312089475301	2009-03-03	10.76	A
USGS	431312089475301	2009-03-04	10.77	A
USGS	431312089475301	2009-03-05	10.77	A
USGS	431312089475301	2009-03-06	10.76	A
USGS	431312089475301	2009-03-07	10.74	A
USGS	431312089475301	2009-03-08	10.63	A
USGS	431312089475301	2009-03-09	10.46	A
USGS	431312089475301	2009-03-10	10.28	A
USGS	431312089475301	2009-03-11	10.03	A
USGS	431312089475301	2009-03-12	9.90	A
USGS	431312089475301	2009-03-13	9.83	A
USGS	431312089475301	2009-03-14	9.78	A
USGS	431312089475301	2009-03-15	9.76	A
USGS	431312089475301	2009-03-16	9.75	A
USGS	431312089475301	2009-03-17	9.73	A
USGS	431312089475301	2009-03-18	9.70	A
USGS	431312089475301	2009-03-19	9.68	A
USGS	431312089475301	2009-03-20	9.67	A
USGS	431312089475301	2009-03-21	9.66	A
USGS	431312089475301	2009-03-22	9.66	A
USGS	431312089475301	2009-03-23	9.65	A
USGS	431312089475301	2009-03-24	9.63	A
USGS	431312089475301	2009-03-25	9.43	A
USGS	431312089475301	2009-03-26	9.17	A
USGS	431312089475301	2009-03-27	9.11	A
USGS	431312089475301	2009-03-28	9.09	A
USGS	431312089475301	2009-03-29	9.05	A
USGS	431312089475301	2009-03-30	9.03	A
USGS	431312089475301	2009-03-31	9.01	A
USGS	431312089475301	2009-04-01	8.96	A
USGS	431312089475301	2009-04-02	8.96	A
USGS	431312089475301	2009-04-03	9.00	A
USGS	431312089475301	2009-04-04	9.03	A
USGS	431312089475301	2009-04-05	9.05	A
USGS	431312089475301	2009-04-06	9.09	A
USGS	431312089475301	2009-04-07	9.12	A
USGS	431312089475301	2009-04-08	9.17	A
USGS	431312089475301	2009-04-09	9.23	A
USGS	431312089475301	2009-04-10	9.29	A
USGS	431312089475301	2009-04-11	9.34	A
USGS	431312089475301	2009-04-12	9.36	A
USGS	431312089475301	2009-04-13	9.38	A
USGS	431312089475301	2009-04-14	9.44	A
USGS	431312089475301	2009-04-15	9.49	A
USGS	431312089475301	2009-04-16	9.53	A
USGS	431312089475301	2009-04-17	9.55	A
USGS	431312089475301	2009-04-18	9.58	A
USGS	431312089475301	2009-04-19	9.61	A
USGS	431312089475301	2009-04-20	9.62	A
USGS	431312089475301	2009-04-21	9.64	A
USGS	431312089475301	2009-04-22	9.69	A
USGS	431312089475301	2009-04-23	9.72	A
USGS	431312089475301	2009-04-24	9.75	A
USGS	431312089475301	2009-04-25	9.77	A
USGS	431312089475301	2009-04-26	9.65	A
USGS	431312089475301	2009-04-27	9.20	A
USGS	431312089475301	2009-04-28	9.21	A
USGS	431312089475301	2009-04-29	9.24	A
USGS	431312089475301	2009-04-30	9.26	A
USGS	431312089475301	2009-05-01	9.31	A
USGS	431312089475301	2009-05-02	9.34	A
USGS	431312089475301	2009-05-03	9.38	A
USGS	431312089475301	2009-05-04	9.42	A
USGS	431312089475301	2009-05-05	9.43	A
USGS	431312089475301	2009-05-06	9.44	A
USGS	431312089475301	2009-05-07	9.41	A
USGS	431312089475301	2009-05-08	9.40	A
USGS	431312089475301	2009-05-09	9.38	A
USGS	431312089475301	2009-05-10	9.30	A
USGS	431312089475301	2009-05-11	9.34	A
USGS	431312089475301	2009-05-12	9.38	A
USGS	431312089475301	2009-05-13	9.38	A
USGS	431312089475301	2009-05-14	9.02	A
USGS	431312089475301	2009-05-15	8.80	A
USGS	431312089475301	2009-05-16	8.78	A
USGS	431312089475301	2009-05-17	8.82	A
USGS	431312089475301	2009-05-18	8.86	A
USGS	431312089475301	2009-05-19	8.92	A
USGS	431312089475301	2009-05-20	8.99	A
USGS	431312089475301	2009-05-21	9.07	A
USGS	431312089475301	2009-05-22	9.13	A
USGS	431312089475301	2009-05-23	9.19	A
USGS	431312089475301	2009-05-24	9.26	A
USGS	431312089475301	2009-05-25	9.31	A
USGS	431312089475301	2009-05-26	9.35	A
USGS	431312089475301	2009-05-27	9.36	A
USGS	431312089475301	2009-05-28	9.41	A
USGS	431312089475301	2009-05-29	9.45	A
USGS	431312089475301	2009-05-30	9.50	A
USGS	431312089475301	2009-05-31	9.56	A
USGS	431312089475301	2009-06-01	9.62	A
USGS	431312089475301	2009-06-02	9.67	A
USGS	431312089475301	2009-06-03	9.71	A
USGS	431312089475301	2009-06-04	9.76	A
USGS	431312089475301	2009-06-05	9.80	A
USGS	431312089475301	2009-06-06	9.83	A
USGS	431312089475301	2009-06-07	9.86	A
USGS	431312089475301	2009-06-08	9.86	A
USGS	431312089475301	2009-06-09	9.60	A
USGS	431312089475301	2009-06-10	9.62	A
USGS	431312089475301	2009-06-11	9.69	A
USGS	431312089475301	2009-06-12	9.76	A
USGS	431312089475301	2009-06-13	9.80	A
USGS	431312089475301	2009-06-14	9.85	A
USGS	431312089475301	2009-06-15	9.88	A
USGS	431312089475301	2009-06-16	9.91	A
USGS	431312089475301	2009-06-17	9.94	A
USGS	431312089475301	2009-06-18	9.96	A
USGS	431312089475301	2009-06-19	9.95	A
USGS	431312089475301	2009-06-20	9.94	A
USGS	431312089475301	2009-06-21	9.97	A
USGS	431312089475301	2009-06-22	10.00	A
USGS	431312089475301	2009-06-23	10.03	A
USGS	431312089475301	2009-06-24	10.07	A
USGS	431312089475301	2009-06-25	10.11	A
USGS	431312089475301	2009-06-26	10.15	A
USGS	431312089475301	2009-06-27	10.19	A
USGS	431312089475301	2009-06-28	10.23	A
USGS	431312089475301	2009-06-29	10.27	A
USGS	431312089475301	2009-06-30	10.32	A
USGS	431312089475301	2009-07-01	10.37	A
USGS	431312089475301	2009-07-02	10.42	A
USGS	431312089475301	2009-07-03	10.46	A
USGS	431312089475301	2009-07-04	10.50	A
USGS	431312089475301	2009-07-05	10.55	A
USGS	431312089475301	2009-07-06	10.60	A
USGS	431312089475301	2009-07-07	10.65	A
USGS	431312089475301	2009-07-08	10.70	A
USGS	431312089475301	2009-07-09	10.74	A
USGS	431312089475301	2009-07-10	10.78	A
USGS	431312089475301	2009-07-11	10.83	A
USGS	431312089475301	2009-07-12	10.87	A
USGS	431312089475301	2009-07-13	10.91	A
USGS	431312089475301	2009-07-14	10.95	A
USGS	431312089475301	2009-07-15	10.99	A
USGS	431312089475301	2009-07-16	11.03	A
USGS	431312089475301	2009-07-17	11.07	A
USGS	431312089475301	2009-07-18	11.12	A
USGS	431312089475301	2009-07-19	11.16	A
USGS	431312089475301	2009-07-20	11.20	A
USGS	431312089475301	2009-07-21	11.23	A
USGS	431312089475301	2009-07-22	11.26	A
USGS	431312089475301	2009-07-23	11.30	A
USGS	431312089475301	2009-07-24	11.32	A
USGS	431312089475301	2009-07-25	11.35	A
USGS	431312089475301	2009-07-26	11.38	A
USGS	431312089475301	2009-07-27	11.40	A
USGS	431312089475301	2009-07-28	11.44	A
USGS	431312089475301	2009-07-29	11.46	A
USGS	431312089475301	2009-07-30	11.48	A
USGS	431312089475301	2009-07-31	11.51	A
USGS	431312089475301	2009-08-01	11.54	A
USGS	431312089475301	2009-08-02	11.56	A
USGS	431312089475301	2009-08-03	11.59	A
USGS	431312089475301	2009-08-04	11.62	A
USGS	431312089475301	2009-08-05	11.65	A
USGS	431312089475301	2009-08-06	11.67	A
USGS	431312089475301	2009-08-07	11.69	A
USGS	431312089475301	2009-08-08	11.70	A
USGS	431312089475301	2009-08-09	11.72	A
USGS	431312089475301	2009-08-10	11.74	A
USGS	431312089475301	2009-08-11	11.75	A
USGS	431312089475301	2009-08-12	11.77	A
USGS	431312089475301	2009-08-13	11.79	A
USGS	431312089475301	2009-08-14	11.81	A
USGS	431312089475301	2009-08-15	11.82	A
USGS	431312089475301	2009-08-16	11.83	A
USGS	431312089475301	2009-08-17	11.85	A
USGS	431312089475301	2009-08-18	11.86	A
USGS	431312089475301	2009-08-19	11.87	A
USGS	431312089475301	2009-08-20	11.89	A
USGS	431312089475301	2009-08-21	11.90	A
USGS	431312089475301	2009-08-22	11.91	A
USGS	431312089475301	2009-08-23	11.93	A
USGS	431312089475301	2009-08-24	11.94	A
USGS	431312089475301	2009-08-25	11.96	A
USGS	431312089475301	2009-08-26	11.98	A
USGS	431312089475301	2009-08-27	11.98	A
USGS	431312089475301	2009-08-28	12.00	A
USGS	431312089475301	2009-08-29	12.01	A
USGS	431312089475301	2009-08-30	12.02	A
USGS	431312089475301	2009-08-31	12.04	A
USGS	431312089475301	2009-09-01	12.04	A
USGS	431312089475301	2009-09-02	12.06	A
USGS	431312089475301	2009-09-03	12.08	A
USGS	431312089475301	2009-09-04	12.09	A
USGS	431312089475301	2009-09-05	12.10	A
USGS	431312089475301	2009-09-06	12.12	A
USGS	431312089475301	2009-09-07	12.12	A
USGS	431312089475301	2009-09-08	12.14	A
USGS	431312089475301	2009-09-09	12.16	A
USGS	431312089475301	2009-09-10	12.17	A
USGS	431312089475301	2009-09-11	12.18	A
USGS	431312089475301	2009-09-12	12.20	A
USGS	431312089475301	2009-09-13	12.21	A
USGS	431312089475301	2009-09-14	12.22	A
USGS	431312089475301	2009-09-15	12.24	A
USGS	431312089475301	2009-09-16	12.25	A
USGS	431312089475301	2009-09-17	12.26	A
USGS	431312089475301	2009-09-18	12.27	A
USGS	431312089475301	2009-09-19	12.28	A
USGS	431312089475301	2009-09-20	12.30	A
USGS	431312089475301	2009-09-21	12.31	A
USGS	431312089475301	2009-09-22	12.31	A
USGS	431312089475301	2009-09-23	12.33	A
USGS	431312089475301	2009-09-24	12.33	A
USGS	431312089475301	2009-09-25	12.35	A
USGS	431312089475301	2009-09-26	12.35	A
USGS	431312089475301	2009-09-27	12.35	A
USGS	431312089475301	2009-09-28	12.37	A
USGS	431312089475301	2009-09-29	12.37	A
USGS	431312089475301	2009-09-30	12.39	A
USGS	431312089475301	2009-10-01	12.39	A
USGS	431312089475301	2009-10-02	12.39	A
USGS	431312089475301	2009-10-03	12.40	A
USGS	431312089475301	2009-10-04	12.41	A
USGS	431312089475301	2009-10-05	12.41	A
USGS	431312089475301	2009-10-06	12.41	A
USGS	431312089475301	2009-10-07	12.42	A
USGS	431312089475301	2009-10-08	12.42	A
USGS	431312089475301	2009-10-09	12.42	A
USGS	431312089475301	2009-10-10	12.42	A
USGS	431312089475301	2009-10-11	12.43	A
USGS	431312089475301	2009-10-12	12.43	A
USGS	431312089475301	2009-10-13	12.43	A
USGS	431312089475301	2009-10-14	12.43	A
USGS	431312089475301	2009-10-15	12.43	A
USGS	431312089475301	2009-10-16	12.44	A
USGS	431312089475301	2009-10-17	12.46	A
USGS	431312089475301	2009-10-18	12.45	A
USGS	431312089475301	2009-10-19	12.44	A
USGS	431312089475301	2009-10-20	12.44	A
USGS	431312089475301	2009-10-21	12.44	A
USGS	431312089475301	2009-10-22	12.44	A
USGS	431312089475301	2009-10-23	12.42	A
USGS	431312089475301	2009-10-24	12.35	A
USGS	431312089475301	2009-10-25	12.32	A
USGS	431312089475301	2009-10-26	12.28	A
USGS	431312089475301	2009-10-27	12.25	A
USGS	431312089475301	2009-10-28	12.22	A
USGS	431312089475301	2009-10-29	12.19	A
USGS	431312089475301	2009-10-30	12.16	A
USGS	431312089475301	2009-10-31	12.12	A
USGS	431312089475301	2009-11-01	12.08	A
USGS	431312089475301	2009-11-02	12.04	A
USGS	431312089475301	2009-11-03	12.01	A
USGS	431312089475301	2009-11-04	11.98	A
USGS	431312089475301	2009-11-05	11.93	A
USGS	431312089475301	2009-11-06	11.90	A
USGS	431312089475301	2009-11-07	11.87	A
USGS	431312089475301	2009-11-08	11.85	A
USGS	431312089475301	2009-11-09	11.82	A
USGS	431312089475301	2009-11-10	11.80	A
USGS	431312089475301	2009-11-11	11.78	A
USGS	431312089475301	2009-11-12	11.76	A
USGS	431312089475301	2009-11-13	11.75	A
USGS	431312089475301	2009-11-14	11.74	A
USGS	431312089475301	2009-11-15	11.73	A
USGS	431312089475301	2009-11-16	11.72	A
USGS	431312089475301	2009-11-17	11.72	A
USGS	431312089475301	2009-11-18	11.72	A
USGS	431312089475301	2009-11-19	11.72	A
USGS	431312089475301	2009-11-20	11.72	A
USGS	431312089475301	2009-11-21	11.73	A
USGS	431312089475301	2009-11-22	11.74	A
USGS	431312089475301	2009-11-23	11.74	A
USGS	431312089475301	2009-11-24	11.74	A
USGS	431312089475301	2009-11-25	11.74	A
USGS	431312089475301	2009-11-26	11.73	A
USGS	431312089475301	2009-11-27	11.72	A
USGS	431312089475301	2009-11-28	11.71	A
USGS	431312089475301	2009-11-29	11.71	A
USGS	431312089475301	2009-11-30	11.70	A
USGS	431312089475301	2009-12-01	11.70	A
USGS	431312089475301	2009-12-02	11.70	A
USGS	431312089475301	2009-12-03	11.69	A
USGS	431312089475301	2009-12-04	11.69	A
USGS	431312089475301	2009-12-05	11.70	A
USGS	431312089475301	2009-12-06	11.70	A
USGS	431312089475301	2009-12-07	11.70	A
USGS	431312089475301	2009-12-08	11.71	A
USGS	431312089475301	2009-12-09	11.72	A
USGS	431312089475301	2009-12-10	11.74	A
USGS	431312089475301	2009-12-11	11.76	A
USGS	431312089475301	2009-12-12	11.76	A
USGS	431312089475301	2009-12-13	11.78	A
USGS	431312089475301	2009-12-14	11.79	A
USGS	431312089475301	2009-12-15	11.80	A
USGS	431312089475301	2009-12-16	11.82	A
USGS	431312089475301	2009-12-17	11.82	A
USGS	431312089475301	2009-12-18	11.84	A
USGS	431312089475301	2009-12-19	11.85	A
USGS	431312089475301	2009-12-20	11.86	A
USGS	431312089475301	2009-12-21	11.87	A
USGS	431312089475301	2009-12-22	11.87	A
USGS	431312089475301	2009-12-23	11.87	A
USGS	431312089475301	2009-12-24	11.87	A
USGS	431312089475301	2009-12-25	11.83	A
USGS	431312089475301	2009-12-26	11.68	A
USGS	431312089475301	2009-12-27	11.59	A
USGS	431312089475301	2009-12-28	11.53	A
USGS	431312089475301	2009-12-29	11.48	A
USGS	431312089475301	2009-12-30	11.44	A
USGS	431312089475301	2009-12-31	11.41	A
USGS	431312089475301	2010-01-01	11.38	A
USGS	431312089475301	2010-01-02	11.38	A
USGS	431312089475301	2010-01-03	11.37	A
USGS	431312089475301	2010-01-04	11.36	A
USGS	431312089475301	2010-01-05	11.35	A
USGS	431312089475301	2010-01-06	11.34	A
USGS	431312089475301	2010-01-07	11.33	A
USGS	431312089475301	2010-01-08	11.33	A
USGS	431312089475301	2010-01-09	11.32	A
USGS	431312089475301	2010-01-10	11.32	A
USGS	431312089475301	2010-01-11	11.34	A
USGS	431312089475301	2010-01-12	11.31	A
USGS	431312089475301	2010-01-13	11.31	A
USGS	431312089475301	2010-01-14	11.32	A
USGS	431312089475301	2010-01-15	11.29	A
USGS	431312089475301	2010-01-16	11.29	A
USGS	431312089475301	2010-01-17	11.29	A
USGS	431312089475301	2010-01-18	11.29	A
USGS	431312089475301	2010-01-19	11.30	A
USGS	431312089475301	2010-01-20	11.31	A
USGS	431312089475301	2010-01-21	11.32	A
USGS	431312089475301	2010-01-22	11.35	A
USGS	431312089475301	2010-01-23	11.36	A
USGS	431312089475301	2010-01-24	11.35	A
USGS	431312089475301	2010-01-25	11.29	A
USGS	431312089475301	2010-02-09	11.22	A
USGS	431312089475301	2010-02-10	11.26	A
USGS	431312089475301	2010-02-11	11.28	A
USGS	431312089475301	2010-02-12	11.30	A
USGS	431312089475301	2010-02-13	11.32	A
USGS	431312089475301	2010-02-14	11.33	A
USGS	431312089475301	2010-02-15	11.35	A
USGS	431312089475301	2010-02-16	11.36	A
USGS	431312089475301	2010-02-17	11.38	A
USGS	431312089475301	2010-02-18	11.40	A
USGS	431312089475301	2010-02-19	11.41	A
USGS	431312089475301	2010-02-20	11.42	A
USGS	431312089475301	2010-02-21	11.42	A
USGS	431312089475301	2010-02-22	11.43	A
USGS	431312089475301	2010-02-23	11.44	A
USGS	431312089475301	2010-02-24	11.47	A
USGS	431312089475301	2010-02-25	11.47	A
USGS	431312089475301	2010-02-26	11.48	A
USGS	431312089475301	2010-02-27	11.49	A
USGS	431312089475301	2010-02-28	11.51	A
USGS	431312089475301	2010-03-01	11.51	A
USGS	431312089475301	2010-03-02	11.51	A
USGS	431312089475301	2010-03-03	11.52	A
USGS	431312089475301	2010-03-04	11.53	A
USGS	431312089475301	2010-03-05	11.53	A
USGS	431312089475301	2010-03-06	11.53	A
USGS	431312089475301	2010-03-07	11.53	A
USGS	431312089475301	2010-03-08	11.52	A
USGS	431312089475301	2010-03-09	11.49	A
USGS	431312089475301	2010-03-10	11.42	A
USGS	431312089475301	2010-03-11	11.26	A
USGS	431312089475301	2010-03-12	11.07	A
USGS	431312089475301	2010-03-13	10.88	A
USGS	431312089475301	2010-03-14	10.73	A
USGS	431312089475301	2010-03-15	10.61	A
USGS	431312089475301	2010-03-16	10.52	A
USGS	431312089475301	2010-03-17	10.45	A
USGS	431312089475301	2010-03-18	10.37	A
USGS	431312089475301	2010-03-19	10.31	A
USGS	431312089475301	2010-03-20	10.26	A
USGS	431312089475301	2010-03-21	10.22	A
USGS	431312089475301	2010-03-22	10.18	A
USGS	431312089475301	2010-03-23	10.14	A
USGS	431312089475301	2010-03-24	10.12	A
USGS	431312089475301	2010-03-25	10.10	A
USGS	431312089475301	2010-03-26	10.09	A
USGS	431312089475301	2010-03-27	10.08	A
USGS	431312089475301	2010-03-28	10.08	A
USGS	431312089475301	2010-03-29	10.08	A
USGS	431312089475301	2010-03-30	10.08	A
USGS	431312089475301	2010-03-31	10.11	A
USGS	431312089475301	2010-04-01	10.12	A
USGS	431312089475301	2010-04-02	10.15	A
USGS	431312089475301	2010-04-03	10.21	A
USGS	431312089475301	2010-04-04	10.23	A
USGS	431312089475301	2010-04-05	10.26	A
USGS	431312089475301	2010-04-06	10.25	A
USGS	431312089475301	2010-04-07	10.07	A
USGS	431312089475301	2010-04-08	9.83	A
USGS	431312089475301	2010-04-09	9.68	A
USGS	431312089475301	2010-04-10	9.63	A
USGS	431312089475301	2010-04-11	9.61	A
USGS	431312089475301	2010-04-12	9.61	A
USGS	431312089475301	2010-04-13	9.63	A
USGS	431312089475301	2010-04-14	9.64	A
USGS	431312089475301	2010-04-15	9.66	A
USGS	431312089475301	2010-04-16	9.70	A
USGS	431312089475301	2010-04-17	9.74	A
USGS	431312089475301	2010-04-18	9.78	A
USGS	431312089475301	2010-04-19	9.81	A
USGS	431312089475301	2010-04-20	9.84	A
USGS	431312089475301	2010-04-21	9.88	A
USGS	431312089475301	2010-04-22	9.93	A
USGS	431312089475301	2010-04-23	9.97	A
USGS	431312089475301	2010-04-24	9.97	A
USGS	431312089475301	2010-04-25	9.96	A
USGS	431312089475301	2010-04-26	9.96	A
USGS	431312089475301	2010-04-27	10.00	A
USGS	431312089475301	2010-04-28	10.03	A
USGS	431312089475301	2010-04-29	10.04	A
USGS	431312089475301	2010-04-30	10.06	A
USGS	431312089475301	2010-05-01	10.00	A
USGS	431312089475301	2010-05-02	9.93	A
USGS	431312089475301	2010-05-03	9.99	A
USGS	431312089475301	2010-05-04	10.03	A
USGS	431312089475301	2010-05-05	10.08	A
USGS	431312089475301	2010-05-06	10.12	A
USGS	431312089475301	2010-05-07	10.13	A
USGS	431312089475301	2010-05-08	10.18	A
USGS	431312089475301	2010-05-09	10.21	A
USGS	431312089475301	2010-05-10	10.23	A
USGS	431312089475301	2010-05-11	10.23	A
USGS	431312089475301	2010-05-12	10.24	A
USGS	431312089475301	2010-05-13	10.21	A
USGS	431312089475301	2010-05-14	9.76	A
USGS	431312089475301	2010-05-15	9.69	A
USGS	431312089475301	2010-05-16	9.70	A
USGS	431312089475301	2010-05-17	9.72	A
USGS	431312089475301	2010-05-18	9.76	A
USGS	431312089475301	2010-05-19	9.81	A
USGS	431312089475301	2010-05-20	9.84	A
USGS	431312089475301	2010-05-21	9.88	A
USGS	431312089475301	2010-05-22	9.92	A
USGS	431312089475301	2010-05-23	9.97	A
USGS	431312089475301	2010-05-24	10.03	A
USGS	431312089475301	2010-05-25	10.07	A
USGS	431312089475301	2010-05-26	10.11	A
USGS	431312089475301	2010-05-27	10.15	A
USGS	431312089475301	2010-05-28	10.19	A
USGS	431312089475301	2010-05-29	10.23	A
USGS	431312089475301	2010-05-30	10.29	A
USGS	431312089475301	2010-05-31	10.33	A
USGS	431312089475301	2010-06-01	10.37	A
USGS	431312089475301	2010-06-02	10.41	A
USGS	431312089475301	2010-06-03	10.44	A
USGS	431312089475301	2010-06-04	10.47	A
USGS	431312089475301	2010-06-05	10.49	A
USGS	431312089475301	2010-06-06	10.51	A
USGS	431312089475301	2010-06-07	10.54	A
USGS	431312089475301	2010-06-08	10.55	A
USGS	431312089475301	2010-06-09	10.55	A
USGS	431312089475301	2010-06-10	10.57	A
USGS	431312089475301	2010-06-11	10.59	A
USGS	431312089475301	2010-06-12	10.63	A
USGS	431312089475301	2010-06-13	10.64	A
USGS	431312089475301	2010-06-14	10.66	A
USGS	431312089475301	2010-06-15	10.67	A
USGS	431312089475301	2010-06-16	10.44	A
USGS	431312089475301	2010-06-17	10.30	A
USGS	431312089475301	2010-06-18	10.26	A
USGS	431312089475301	2010-06-19	10.28	A
USGS	431312089475301	2010-06-20	10.29	A
USGS	431312089475301	2010-06-21	10.29	A
USGS	431312089475301	2010-06-22	10.26	A
USGS	431312089475301	2010-06-23	10.22	A
USGS	431312089475301	2010-06-24	9.19	A
USGS	431312089475301	2010-06-25	9.10	A
USGS	431312089475301	2010-06-26	9.09	A
USGS	431312089475301	2010-06-27	8.92	A
USGS	431312089475301	2010-06-28	8.84	A
USGS	431312089475301	2010-06-29	8.90	A
USGS	431312089475301	2010-06-30	8.97	A
USGS	431312089475301	2010-07-01	9.03	A
USGS	431312089475301	2010-07-02	9.09	A
USGS	431312089475301	2010-07-03	9.15	A
USGS	431312089475301	2010-07-04	9.22	A
USGS	431312089475301	2010-07-05	9.25	A
USGS	431312089475301	2010-07-06	9.29	A
USGS	431312089475301	2010-07-07	9.33	A
USGS	431312089475301	2010-07-08	9.37	A
USGS	431312089475301	2010-07-09	9.42	A
USGS	431312089475301	2010-07-10	9.47	A
USGS	431312089475301	2010-07-11	9.51	A
USGS	431312089475301	2010-07-12	9.55	A
USGS	431312089475301	2010-07-13	9.60	A
USGS	431312089475301	2010-07-14	9.65	A
USGS	431312089475301	2010-07-15	9.64	A
USGS	431312089475301	2010-07-16	9.68	A
USGS	431312089475301	2010-07-17	9.73	A
USGS	431312089475301	2010-07-18	9.78	A
USGS	431312089475301	2010-07-19	9.80	A
USGS	431312089475301	2010-07-20	9.82	A
USGS	431312089475301	2010-07-21	9.86	A
USGS	431312089475301	2010-07-22	9.86	A
USGS	431312089475301	2010-07-23	9.45	A
USGS	431312089475301	2010-07-24	9.23	A
USGS	431312089475301	2010-07-25	8.62	A
USGS	431312089475301	2010-07-26	8.64	A
USGS	431312089475301	2010-07-27	8.68	A
USGS	431312089475301	2010-07-28	8.68	A
USGS	431312089475301	2010-07-29	8.62	A
USGS	431312089475301	2010-07-30	8.63	A
USGS	431312089475301	2010-07-31	8.67	A
USGS	431312089475301	2010-08-01	8.72	A
USGS	431312089475301	2010-08-02	8.74	A
USGS	431312089475301	2010-08-03	8.78	A
USGS	431312089475301	2010-08-04	8.83	A
USGS	431312089475301	2010-08-05	8.90	A
USGS	431312089475301	2010-08-06	8.97	A
USGS	431312089475301	2010-08-07	9.02	A
USGS	431312089475301	2010-08-08	9.04	A
USGS	431312089475301	2010-08-09	8.57	A
USGS	431312089475301	2010-08-10	8.46	A
USGS	431312089475301	2010-08-11	8.55	A
USGS	431312089475301	2010-08-12	8.64	A
USGS	431312089475301	2010-08-13	8.67	A
USGS	431312089475301	2010-08-14	8.37	A
USGS	431312089475301	2010-08-15	8.47	A
USGS	431312089475301	2010-08-16	8.57	A
USGS	431312089475301	2010-08-17	8.65	A
USGS	431312089475301	2010-08-18	8.71	A
USGS	431312089475301	2010-08-19	8.78	A
USGS	431312089475301	2010-08-20	8.82	A
USGS	431312089475301	2010-08-21	8.61	A
USGS	431312089475301	2010-08-22	8.70	A
USGS	431312089475301	2010-08-23	8.79	A
USGS	431312089475301	2010-08-24	8.86	A
USGS	431312089475301	2010-08-25	8.94	A
USGS	431312089475301	2010-08-26	9.00	A
USGS	431312089475301	2010-08-27	9.06	A
USGS	431312089475301	2010-08-28	9.13	A
USGS	431312089475301	2010-08-29	9.20	A
USGS	431312089475301	2010-08-30	9.25	A
USGS	431312089475301	2010-08-31	9.28	A
USGS	431312089475301	2010-09-01	9.27	A
USGS	431312089475301	2010-09-02	8.94	A
USGS	431312089475301	2010-09-03	8.79	A
USGS	431312089475301	2010-09-04	8.81	A
USGS	431312089475301	2010-09-05	8.87	A
